-0.07235178	0.07124434	0.11445359	-0.0842532	-0.098479904	-0.15928	0.056142725	0.07452031	0.047626182	0.11305906	-0.07437731	0.06488888	0.05089698	-0.08504055	-0.06174978	-0.10834189
-0.1458935	0.10637483	0.13891758	-0.04308011	-0.107636854	-0.15480222	0.10216766	0.1562365	-0.012838496	0.12826502	-0.08082732	0.07870298	0.09696861	-0.13148564	-0.13955913	-0.06899567
0.2856318	-0.30428267	-0.31676576	-0.334673	0.30582225	0.3115216	-0.37970287	-0.33033776	-0.39623097	-0.3547507	0.29433116	-0.31809872	-0.282868	0.2850632	0.3261107	0.2602323
-0.1379999	0.14451896	0.13899648	-0.01417753	-0.21168074	-0.17830223	0.12593009	0.14145167	0.10594079	0.1719578	-0.14670978	0.12609412	0.15642627	-0.21233833	-0.14981599	-0.20189728
0.021748295	-0.005370164	-0.023505982	-0.17747124	-0.07938004	-0.029042652	0.047088567	-0.037321765	-0.09636124	0.0155252535	-0.06733045	0.009435893	0.0115053	-0.02417902	-0.015472135	-0.05710962
-0.16664118	0.13873148	0.14319769	-0.012781948	-0.1333516	-0.11388405	0.10071789	0.14547354	0.007413228	0.10821377	-0.17970334	0.14757878	0.08486885	-0.12240567	-0.16900626	-0.16676472
-0.16850738	0.13637774	0.21266633	-0.02296113	-0.22466661	-0.23846224	0.14305067	0.12260585	0.10074787	0.15024404	-0.15733463	0.14443868	0.16253245	-0.1860108	-0.20012352	-0.17900395
0.115170166	-0.02357201	-0.12848864	-0.1496938	0.019169105	0.053725865	-0.12955672	-0.07867957	-0.12055662	-0.09485475	0.06816763	-0.09187695	-0.04460544	0.040383995	0.04605741	0.08571268
0.070609905	-0.059660282	-0.021942327	-0.109383665	0.0490675	0.09394831	-0.08501367	-0.06660105	-0.04399566	-0.053699337	0.0017027946	-0.024292083	-0.09055972	0.08226335	0.030095624	0.05276842
0.1622964	-0.1478489	-0.21853581	-0.18484262	0.07538131	0.20002325	-0.19818076	-0.12479312	-0.19890387	-0.17175275	0.05312718	-0.110859714	-0.09533221	0.10103372	0.09259727	0.14206006
-0.039537314	0.10386307	0.049053792	-0.05145156	-0.12979124	-0.0491061	0.035493977	0.029107815	-0.017141724	0.09218736	-0.12116667	0.09828824	0.08609555	-0.05779004	-0.111352846	-0.08118087
-0.040512078	0.03800267	0.047831867	-0.111612506	-0.0055625807	-0.029660728	-0.027062042	0.031722225	-0.018866988	0.0057962234	-0.048879474	-0.014165396	0.013027038	0.0035736794	0.0037001774	0.002540294
0.15611589	-0.086724594	-0.14488228	-0.2249512	0.019437503	0.07966911	-0.12363425	-0.15218355	-0.15118363	-0.09603128	0.051309306	-0.10091637	-0.07439585	0.059357	0.13322051	0.05099207
0.24279737	-0.28208807	-0.26869908	-0.37513557	0.16927457	0.26996312	-0.23883244	-0.22948012	-0.30568242	-0.20082359	0.2172488	-0.26637298	-0.28092384	0.20392947	0.26319376	0.23319805
-0.09455656	0.020854523	0.0402029	-0.039778434	-0.042020034	-0.050966684	0.059115924	0.018929306	-0.07237384	0.042951375	-0.0848749	0.009131496	-0.0038060227	-0.10573413	-0.003837513	-0.061645973
0.118357174	-0.14559878	-0.16602322	-0.2513756	0.10463956	0.16223249	-0.21412644	-0.16916585	-0.24272214	-0.13350625	0.077580966	-0.17366266	-0.18760298	0.15197176	0.14373608	0.16348526
0.035097733	-0.034103863	-0.03854885	-0.10643184	-0.009728746	0.02580582	-0.029721634	-0.10420285	-0.06554353	-0.044396162	0.051502645	-0.05589604	-0.010783953	0.074394636	0.023997355	0.04170224
0.23404942	-0.17935784	-0.25771362	-0.28716546	0.16400045	0.19944015	-0.22325166	-0.22451481	-0.25173467	-0.15337814	0.13434614	-0.19196407	-0.16945231	0.24823718	0.23895757	0.20114791
0.036982276	0.0044354945	-0.043394588	-0.1126912	-0.047492743	0.011881001	0.0021107306	-0.01387421	-0.01878361	-0.034923926	-0.08178551	-0.018620161	-0.0016238987	-0.046923477	0.028079376	-0.031331412
0.1820002	-0.13880417	-0.24601188	-0.18491934	0.11632422	0.15688452	-0.22881131	-0.18985973	-0.18298934	-0.1790927	0.08805934	-0.17827497	-0.16900896	0.1649409	0.20958455	0.1446368
-0.0056640985	-0.0061341003	0.019744165	-0.16472852	0.027113454	0.04519832	0.0013307601	-0.043849383	-0.055354774	-0.020120814	0.037280977	-0.00090805226	-0.06996238	0.00024536275	0.00096943084	-0.02226027
0.17420901	-0.14764287	-0.22465383	-0.18071118	0.11984803	0.1214125	-0.17028627	-0.14238021	-0.16663265	-0.17696191	0.090881884	-0.20119308	-0.12108571	0.13142063	0.16248775	0.17326373
0.09323727	-0.08660189	-0.08549227	-0.1748568	-0.0049580373	0.08468226	-0.08143531	-0.08968611	-0.08160091	0.011220903	-0.04993181	-0.012648719	0.0072480757	-0.008523849	0.037437644	0.063098155
-0.023655178	0.017793624	0.07925472	-0.021156665	-0.10025932	-0.06449723	0.031117171	0.07170754	0.03611666	0.061208095	-0.0904372	0.097702205	0.027598327	-0.124037154	-0.09061023	-0.10953166
0.20389786	-0.2625721	-0.25286472	-0.27976662	0.15038154	0.22154552	-0.25190088	-0.22332764	-0.29857844	-0.251938	0.18624018	-0.22338401	-0.25656405	0.19988303	0.29387835	0.22176793
-0.066437796	0.03383011	0.06144697	-0.10845416	-0.005196712	-0.08243142	0.03801597	0.043437902	-0.023416305	0.058303576	-0.05190643	-0.021294247	0.057432514	-0.011887601	-0.0011258288	0.0065246313
-0.08750788	0.10880842	0.15754917	0.02524082	-0.11788703	-0.16569617	0.07528547	0.07510169	0.084180735	0.11154905	-0.1516654	0.1525644	0.0756066	-0.1659761	-0.105555855	-0.1601655
0.28529912	-0.28729787	-0.31018847	-0.40347517	0.25452468	0.3330082	-0.29116386	-0.32380128	-0.34292936	-0.27206454	0.26990277	-0.35278612	-0.3372343	0.3407443	0.31778482	0.28899205
-0.15601951	0.14158024	0.19596592	-0.059293225	-0.17606904	-0.23145756	0.14169125	0.19625138	0.050026447	0.17741668	-0.15757686	0.20722902	0.120514214	-0.18346071	-0.13081388	-0.17347972
-0.11183763	0.10931994	0.065909125	0.008175046	-0.10425719	-0.07529931	0.09293822	0.06186719	0.037218377	0.124658614	-0.07505847	0.12593833	0.10558171	-0.08368325	-0.0496079	-0.093134664
0.24262477	-0.26098266	-0.27834672	-0.22710373	0.20096238	0.29724094	-0.27692586	-0.23605567	-0.29713136	-0.18914182	0.23294353	-0.2661417	-0.23919748	0.26362333	0.2379266	0.2689879
-0.14531699	0.12119799	0.09749753	0.048305124	-0.1550635	-0.11635851	0.12950118	0.078474164	0.032528415	0.12105233	-0.09291883	0.13869868	0.10681602	-0.1501876	-0.06844069	-0.09915197
0.26676226	-0.28514642	-0.3508224	-0.33372992	0.37075746	0.30345917	-0.31959468	-0.39139327	-0.4187133	-0.2852245	0.34309742	-0.30611768	-0.31304032	0.34789136	0.32293975	0.3573625
0.17210385	-0.19670685	-0.14606988	-0.16898158	0.12728262	0.22189777	-0.21980865	-0.19818994	-0.196658	-0.15036033	0.13769217	-0.20637819	-0.14955434	0.13095878	0.14324963	0.15687066
-0.2545905	0.23553096	0.33784908	0.2062118	-0.31789488	-0.26606187	0.2791842	0.33711132	0.25429773	0.24836485	-0.27312922	0.27052408	0.2504985	-0.3217997	-0.34538895	-0.27474767
-0.06847042	0.07002268	0.0682833	-0.055019327	-0.016343916	-0.073628485	0.060167953	-0.02508239	-0.04249254	0.07453724	-0.020279037	-0.022783743	0.019892465	-0.027210677	-0.0020851046	-0.034394696
0.19067737	-0.19632512	-0.2450462	-0.32347098	0.2077002	0.22545724	-0.21332118	-0.2875075	-0.30968457	-0.18896592	0.10832062	-0.2343011	-0.19104886	0.1901549	0.2864113	0.14804073
-0.16668725	0.18461692	0.2332144	0.09216725	-0.26926002	-0.28762046	0.26622507	0.17181846	0.18410638	0.25155073	-0.16233048	0.24984029	0.16631447	-0.22338825	-0.25668398	-0.22746016
0.26994583	-0.2655382	-0.28939465	-0.34264252	0.3007087	0.33207905	-0.30967638	-0.32813948	-0.41275948	-0.25488457	0.2434893	-0.3725627	-0.30792725	0.34564343	0.36598468	0.28485698
0.3110789	-0.30285898	-0.29281503	-0.33247337	0.25252688	0.334661	-0.33428314	-0.3317827	-0.3980685	-0.32380548	0.2529277	-0.28059286	-0.34287846	0.30134666	0.3312185	0.29120848
0.30024824	-0.23422772	-0.32191107	-0.40637282	0.26753235	0.340673	-0.28243908	-0.2722325	-0.39138547	-0.27614674	0.25056174	-0.31048977	-0.27845648	0.30984402	0.37366003	0.24983066
-0.17751873	0.15800828	0.18514906	0.105602495	-0.22946186	-0.17168854	0.15721352	0.17735104	0.16265473	0.2086012	-0.16218902	0.2170359	0.17279322	-0.15012223	-0.22227153	-0.24432322
0.025137916	-0.08780472	-0.04426828	-0.07972001	0.005672628	0.087007076	0.0012947584	-0.09476315	-0.09941402	-0.06621483	-0.0057614055	-0.05091272	-0.08979055	0.004786223	0.025896842	-0.002104729
0.14672862	-0.1711366	-0.20322163	-0.18373965	0.21765155	0.15431912	-0.14645791	-0.16345765	-0.18331581	-0.20638338	0.17916965	-0.19365016	-0.16066106	0.22991773	0.16141103	0.14856379
0.16521765	-0.22055246	-0.2062204	-0.15953793	0.21003743	0.20546272	-0.19214582	-0.2399782	-0.24132194	-0.16937485	0.20340784	-0.206	-0.20126057	0.14853792	0.20897761	0.19825786
0.23560359	-0.2502787	-0.21049616	-0.29472548	0.2535677	0.2326528	-0.24085492	-0.20279561	-0.31189254	-0.24488348	0.22103173	-0.28881848	-0.24499625	0.25917038	0.22602817	0.1798739
0.1988669	-0.20834047	-0.2315978	-0.15472703	0.14515117	0.18682326	-0.17647378	-0.18989323	-0.17000055	-0.20245726	0.12673974	-0.15641192	-0.17961553	0.21547054	0.17938103	0.21831688
-0.068437055	0.07735498	0.07316102	-0.060343187	-0.07024427	-0.0007815766	0.038573284	0.004701117	0.00894927	0.005497633	-0.048822682	0.08428319	0.037435044	-0.033751834	0.0025260125	-0.049447186
-0.15941843	0.12410278	0.18876064	0.08057767	-0.17882991	-0.19667144	0.18715015	0.12351791	0.16164303	0.14590101	-0.10396414	0.14800136	0.16892272	-0.21410076	-0.18685468	-0.115328595
-0.18107548	0.104083195	0.19004802	0.009057575	-0.18381271	-0.11209703	0.13193947	0.1825525	0.0925114	0.17462586	-0.16495597	0.10358448	0.16194803	-0.16112544	-0.19513972	-0.11809012
-0.24487509	0.31117764	0.2713889	0.20596398	-0.25638044	-0.28596058	0.31826395	0.2603599	0.2956398	0.31611538	-0.3205502	0.33086634	0.24030198	-0.3211878	-0.35426664	-0.29818752
-0.19831493	0.22633713	0.22796333	0.03734476	-0.20162393	-0.3098909	0.21874776	0.2503087	0.09058958	0.27755186	-0.183581	0.29804787	0.24202676	-0.19065115	-0.27708957	-0.26904356
-0.11411328	0.104953736	0.10669337	0.04281656	-0.1729595	-0.13793902	0.11668226	0.06214705	0.038968243	0.14559695	-0.16472104	0.11315963	0.09301713	-0.105100594	-0.12323269	-0.08224211
0.15372694	-0.078960724	-0.12947081	-0.19066127	0.12816925	0.1688522	-0.099843726	-0.14698036	-0.14890471	-0.1537547	0.085372195	-0.113307275	-0.16377197	0.11782264	0.115862176	0.106073454
0.09501693	-0.08839398	-0.18271501	-0.21280323	0.1480161	0.089483075	-0.143969	-0.18226714	-0.17202806	-0.11176475	0.06491619	-0.090090536	-0.13667364	0.12440268	0.11286641	0.10408539
0.007354271	0.08220306	0.06712479	-0.10891017	-0.0939983	0.015431239	-0.02269461	-0.013548045	-0.08265071	0.07884662	-0.064014904	-0.015274976	0.07688497	-0.06904874	-0.014210813	-0.07649573
0.16314998	-0.19528653	-0.20071347	-0.22504997	0.22669639	0.19453886	-0.25949308	-0.24993098	-0.27754325	-0.23392701	0.21928275	-0.1997236	-0.21628481	0.23525822	0.17957766	0.21536319
-0.09925417	0.07206741	0.12471727	-0.043328494	-0.087360285	-0.11679435	0.0833332	0.03621004	0.030141274	0.12218006	-0.06745947	0.04424418	0.084648825	-0.10913471	-0.057434045	-0.085416764
-0.057264365	0.01749366	0.05440632	-0.058650337	-0.03409361	-0.045722518	0.05302386	0.03919581	-0.008252052	0.009082044	-0.009810724	0.05760689	0.0487765	-0.07819138	0.0028808932	-0.08392514
0.23837537	-0.1914904	-0.22193678	-0.28705233	0.20060495	0.23255302	-0.22745514	-0.20279168	-0.22253339	-0.23080672	0.15737699	-0.2434186	-0.25957033	0.16976614	0.28224692	0.20950316
-0.16732726	0.20439328	0.17695825	0.062157076	-0.20608255	-0.18007906	0.13982789	0.20460737	0.111425735	0.16258995	-0.21937223	0.15094729	0.20510164	-0.19427525	-0.19160034	-0.20254306
0.31977943	-0.35992295	-0.36506832	-0.4063012	0.3987727	0.37577343	-0.34608886	-0.35760343	-0.4077792	-0.38864848	0.38179034	-0.35741067	-0.38641188	0.34089118	0.4416477	0.38484076
0.16998923	-0.09018964	-0.19821031	-0.26026678	0.15115866	0.15584075	-0.19559252	-0.18313566	-0.20842741	-0.17686237	0.06855692	-0.1507679	-0.1287154	0.1110528	0.15371466	0.089427434
-0.10356996	0.095946245	0.077763654	-0.028420808	-0.10659434	-0.030279	0.027149364	0.06587139	-0.021340482	0.056795947	-0.111864306	0.019281108	0.06961711	-0.04942872	-0.07946157	-0.026553126
0.077250734	-0.05742989	-0.06319753	-0.1457972	0.10133058	0.074397266	-0.13864973	-0.080853485	-0.10352878	-0.05734941	0.09792217	-0.04968851	-0.057352826	0.0672589	0.14891587	0.05131469
